UTME    UTMN    DICT
224     2542    4225
220     2542    4225
218     2542    4225
219     2543    4225
221     2543    4225
223     2545    4226
220     2545    4226
221     2545    4226
219     2545    4226
217     2545    4226
218     2545    4226
216     2545    4226
220     2546    4226
217     2546    4226
218     2546    4226
233     2544    4226
232     2544    4226
231     2544    4226
229     2544    4226
230     2544    4226
227     2544    4226
228     2544    4226
225     2544    4226
226     2544    4226
222     2544    4226
224     2544    4226
223     2544    4226
221     2544    4226
220     2544    4226
219     2544    4226
217     2544    4226
218     2544    4226
225     2546    4226
223     2546    4226
222     2545    4226
226     2546    4226
221     2546    4226
229     2546    4226
227     2546    4226
232     2546    4226
233     2546    4226
234     2546    4226
231     2546    4226
230     2546    4226
228     2546    4226
224     2546    4226
222     2546    4226
231     2545    4226
229     2545    4226
232     2542    4226
231     2542    4226
230     2545    4226
230     2542    4226
219     2546    4226
217     2542    4226
232     2543    4226
216     2542    4226
229     2543    4226
231     2543    4226
230     2543    4226
227     2543    4226
228     2543    4226
225     2543    4226
226     2543    4226
222     2543    4226
224     2543    4226
223     2543    4226
234     2545    4226
233     2545    4226
232     2545    4226
217     2543    4226
227     2545    4226
218     2543    4226
228     2545    4226
225     2545    4226
226     2545    4226
224     2545    4226
234     2547    4226
233     2547    4226
228     2551    4226
232     2547    4226
219     2547    4226
218     2547    4226
231     2547    4226
222     2548    4226
224     2548    4226
224     2552    4226
230     2547    4226
225     2548    4226
235     2550    4226
234     2550    4226
233     2550    4226
231     2550    4226
229     2550    4226
227     2550    4226
226     2550    4226
221     2548    4226
224     2550    4226
229     2547    4226
222     2550    4226
223     2550    4226
226     2548    4226
221     2550    4226
231     2551    4226
227     2547    4226
232     2551    4226
228     2547    4226
229     2551    4226
225     2547    4226
235     2552    4226
236     2552    4226
233     2552    4226
231     2552    4226
230     2552    4226
227     2552    4226
226     2552    4226
224     2547    4226
235     2548    4226
234     2548    4226
236     2548    4226
222     2547    4226
232     2548    4226
221     2552    4226
233     2548    4226
220     2552    4226
231     2548    4226
225     2552    4226
229     2548    4226
222     2552    4226
230     2548    4226
223     2552    4226
228     2548    4226
228     2552    4226
229     2552    4226
227     2548    4226
232     2552    4226
223     2547    4226
225     2550    4226
234     2552    4226
228     2550    4226
223     2548    4226
230     2550    4226
236     2549    4226
235     2549    4226
219     2548    4226
232     2550    4226
234     2549    4226
233     2549    4226
220     2548    4226
232     2549    4226
231     2549    4226
230     2549    4226
229     2549    4226
227     2549    4226
228     2549    4226
225     2549    4226
224     2549    4226
226     2547    4226
226     2549    4226
222     2549    4226
223     2549    4226
234     2551    4226
235     2551    4226
220     2549    4226
233     2551    4226
221     2549    4226
230     2551    4226
227     2551    4226
226     2551    4226
224     2551    4226
225     2551    4226
221     2547    4226
222     2551    4226
223     2551    4226
220     2551    4226
221     2551    4226
220     2547    4226
237     2556    4226
235     2556    4226
236     2556    4226
232     2556    4226
233     2556    4226
231     2556    4226
230     2556    4226
229     2556    4226
227     2556    4226
226     2556    4226
224     2556    4226
225     2556    4226
223     2556    4226
227     2557    4226
233     2557    4226
234     2554    4226
236     2554    4226
235     2554    4226
232     2554    4226
233     2554    4226
231     2554    4226
230     2554    4226
229     2554    4226
227     2554    4226
228     2554    4226
225     2554    4226
226     2554    4226
224     2554    4226
222     2554    4226
223     2554    4226
220     2554    4226
221     2554    4226
219     2554    4226
228     2556    4226
236     2553    4226
237     2555    4226
234     2555    4226
236     2555    4226
235     2555    4226
233     2555    4226
232     2555    4226
234     2553    4226
231     2555    4226
230     2555    4226
229     2555    4226
227     2555    4226
235     2553    4226
228     2555    4226
224     2555    4226
225     2555    4226
226     2555    4226
233     2553    4226
222     2555    4226
223     2555    4226
232     2553    4226
231     2553    4226
230     2553    4226
229     2553    4226
234     2556    4226
227     2553    4226
228     2553    4226
220     2555    4226
226     2553    4226
225     2553    4226
234     2557    4226
236     2557    4226
235     2557    4226
232     2557    4226
229     2557    4226
231     2557    4226
230     2557    4226
228     2557    4226
225     2557    4226
226     2557    4226
224     2553    4226
224     2557    4226
223     2557    4226
219     2557    4226
222     2553    4226
223     2553    4226
220     2553    4226
221     2553    4226
219     2553    4226
228     2562    4226
228     2558    4226
235     2562    4226
231     2562    4226
225     2558    4226
236     2562    4226
219     2560    4226
238     2563    4226
236     2563    4226
222     2560    4226
236     2558    4226
226     2558    4226
223     2560    4226
218     2560    4226
228     2563    4226
228     2560    4226
231     2560    4226
222     2563    4226
230     2560    4226
224     2560    4226
236     2561    4226
237     2562    4226
235     2561    4226
233     2561    4226
232     2561    4226
229     2561    4226
230     2561    4226
227     2561    4226
228     2561    4226
224     2561    4226
226     2561    4226
222     2561    4226
220     2561    4226
221     2561    4226
219     2561    4226
217     2561    4226
218     2561    4226
222     2558    4226
234     2558    4226
236     2560    4226
223     2558    4226
221     2563    4226
234     2560    4226
235     2560    4226
220     2558    4226
218     2559    4226
220     2559    4226
221     2558    4226
232     2563    4226
237     2559    4226
234     2559    4226
236     2559    4226
235     2559    4226
233     2559    4226
232     2559    4226
229     2559    4226
231     2559    4226
230     2559    4226
227     2559    4226
228     2559    4226
218     2558    4226
226     2559    4226
225     2559    4226
224     2559    4226
222     2559    4226
237     2558    4226
223     2559    4226
219     2559    4226
221     2559    4226
235     2558    4226
217     2559    4226
233     2560    4226
232     2560    4226
229     2560    4226
219     2563    4226
218     2563    4226
223     2563    4226
227     2560    4226
220     2563    4226
225     2563    4226
227     2563    4226
224     2563    4226
226     2560    4226
225     2560    4226
230     2563    4226
226     2563    4226
235     2563    4226
234     2563    4226
233     2563    4226
220     2560    4226
221     2560    4226
237     2563    4226
219     2558    4226
217     2560    4226
222     2562    4226
232     2558    4226
223     2561    4226
234     2562    4226
229     2563    4226
216     2560    4226
225     2561    4226
233     2562    4226
232     2562    4226
229     2562    4226
231     2561    4226
230     2562    4226
227     2562    4226
231     2563    4226
224     2562    4226
226     2562    4226
234     2561    4226
224     2558    4226
225     2562    4226
223     2562    4226
221     2562    4226
220     2562    4226
233     2558    4226
219     2562    4226
217     2562    4226
218     2562    4226
229     2558    4226
231     2558    4226
230     2558    4226
227     2558    4226
228     2565    4226
225     2565    4226
239     2564    4226
226     2565    4226
224     2565    4226
238     2564    4226
222     2565    4226
223     2565    4226
237     2564    4226
221     2565    4226
236     2564    4226
